Time[s], Channel 0, Channel 2, Channel 3
0.092677416666667, 1, 0, 0
0.092885500000000, 0, 0, 0
0.092989500000000, 1, 0, 0
0.093093500000000, 0, 0, 0
0.093717750000000, 1, 0, 0
0.093821750000000, 0, 0, 0
0.094029833333333, 1, 0, 0
0.094133916666667, 0, 0, 0
0.094237916666667, 1, 0, 0
0.094550000000000, 0, 0, 0
0.094654083333333, 1, 0, 0
0.094966166666667, 0, 0, 0
0.095070166666667, 1, 0, 0
0.095174250000000, 0, 0, 0
0.095278250000000, 1, 0, 0
0.095694416666667, 0, 0, 0
0.095798416666667, 1, 0, 0
0.096006500000000, 0, 0, 0
0.096110500000000, 1, 0, 0
0.096214583333333, 0, 0, 0
0.096422666666667, 1, 0, 0
0.096526666666667, 0, 0, 0
0.096734750000000, 1, 0, 0
0.097046833333333, 0, 0, 0
0.097150833333333, 1, 0, 0
0.097254916666667, 0, 0, 0
0.097567000000000, 1, 0, 0
0.097775083333333, 0, 0, 0
0.097879166666667, 1, 0, 0
0.098087166666667, 0, 0, 0
0.098191250000000, 1, 0, 0
0.098295250000000, 0, 0, 0
0.098607333333333, 1, 0, 0
0.098711416666667, 0, 0, 0
0.098919500000000, 1, 0, 0
0.099127500000000, 0, 0, 0
0.099231583333333, 1, 0, 0
0.099335583333333, 0, 0, 0
0.099439666666667, 1, 0, 0
0.099543666666667, 0, 0, 0
0.099647666666667, 1, 0, 0
0.099855750000000, 0, 0, 0
0.100271916666667, 1, 0, 0
0.100375916666667, 0, 0, 0
0.100584000000000, 1, 0, 0
0.100688000000000, 0, 0, 0
0.100792083333333, 1, 0, 0
0.100896083333333, 0, 0, 0
0.101312250000000, 1, 0, 0
0.101416333333333, 0, 0, 0
0.101832416666667, 1, 0, 0
0.101936500000000, 0, 0, 0
0.102040500000000, 1, 0, 0
0.102248583333333, 0, 0, 0
0.102352583333333, 1, 0, 0
0.102456666666667, 0, 0, 0
0.102560666666667, 1, 0, 0
0.102664666666667, 0, 0, 0
0.102768750000000, 1, 0, 0
0.102872750000000, 0, 0, 0
0.103080833333333, 1, 0, 0
0.103288916666667, 0, 0, 0
0.103392916666667, 1, 0, 0
0.103497000000000, 0, 0, 0
0.103809083333333, 1, 0, 0
0.104017166666667, 0, 0, 0
0.104121166666667, 1, 0, 0
0.104329250000000, 0, 0, 0
0.104433250000000, 1, 0, 0
0.104537333333333, 0, 0, 0
0.104849416666667, 1, 0, 0
0.105057500000000, 0, 0, 0
0.105161500000000, 1, 0, 0
0.105369583333333, 0, 0, 0
0.105473583333333, 1, 0, 0
0.105577666666667, 0, 0, 0
0.105681666666667, 1, 0, 0
0.106097833333333, 0, 0, 0
0.106201833333333, 1, 0, 0
0.106409916666667, 0, 0, 0
0.106514000000000, 1, 0, 0
0.106618000000000, 0, 0, 0
0.107242166666667, 1, 0, 0
0.107346250000000, 0, 0, 0
0.107554333333333, 1, 0, 0
0.107658333333333, 0, 0, 0
0.107762333333333, 1, 0, 0
0.108074500000000, 0, 0, 0
0.108178500000000, 1, 0, 0
0.108490583333333, 0, 0, 0
0.108594666666667, 1, 0, 0
0.108698666666667, 0, 0, 0
0.108802666666667, 1, 0, 0
0.109218833333333, 0, 0, 0
0.109322916666667, 1, 0, 0
0.109531000000000, 0, 0, 0
0.109635000000000, 1, 0, 0
0.109739000000000, 0, 0, 0
0.109947083333333, 1, 0, 0
0.110051166666667, 0, 0, 0
0.110259166666667, 1, 0, 0
0.110571333333333, 0, 0, 0
0.110675333333333, 1, 0, 0
0.110779333333333, 0, 0, 0
0.111091500000000, 1, 0, 0
0.111299500000000, 0, 0, 0
0.111403583333333, 1, 0, 0
0.111611666666667, 0, 0, 0
0.111715666666667, 1, 0, 0
0.111819666666667, 0, 0, 0
0.112131833333333, 1, 0, 0
0.112235833333333, 0, 0, 0
0.112443916666667, 1, 0, 0
0.112652000000000, 0, 0, 0
0.112756000000000, 1, 0, 0
0.112860083333333, 0, 0, 0
0.112964083333333, 1, 0, 0
0.113068166666667, 0, 0, 0
0.113172166666667, 1, 0, 0
0.113380250000000, 0, 0, 0
0.113796333333333, 1, 0, 0
0.113900416666667, 0, 0, 0
0.114108500000000, 1, 0, 0
0.114212500000000, 0, 0, 0
0.114316500000000, 1, 0, 0
0.114420583333333, 0, 0, 0
0.114836666666667, 1, 0, 0
0.114940750000000, 0, 0, 0
0.115356833333333, 1, 0, 0
0.115460916666667, 0, 0, 0
0.115564916666667, 1, 0, 0
0.115773000000000, 0, 0, 0
0.115877000000000, 1, 0, 0
0.115981083333333, 0, 0, 0
0.116085083333333, 1, 0, 0
0.116189166666667, 0, 0, 0
0.116293166666667, 1, 0, 0
0.116397166666667, 0, 0, 0
0.116605250000000, 1, 0, 0
0.116813333333333, 0, 0, 0
0.116917333333333, 1, 0, 0
0.117021416666667, 0, 0, 0
0.117333500000000, 1, 0, 0
0.117541583333333, 0, 0, 0
0.117645666666667, 1, 0, 0
0.117853666666667, 0, 0, 0
0.117957750000000, 1, 0, 0
0.118061750000000, 0, 0, 0
0.118373833333333, 1, 0, 0
0.118581916666667, 0, 0, 0
0.118686000000000, 1, 0, 0
0.118894000000000, 0, 0, 0
0.118998083333333, 1, 0, 0
0.119102083333333, 0, 0, 0
0.119206166666667, 1, 0, 0
0.119622250000000, 0, 0, 0
0.119726333333333, 1, 0, 0
0.119934333333333, 0, 0, 0
0.120038416666667, 1, 0, 0
0.120142416666667, 0, 0, 0
0.120766666666667, 1, 0, 0
0.120870666666667, 0, 0, 0
0.121078750000000, 1, 0, 0
0.121182833333333, 0, 0, 0
0.121286833333333, 1, 0, 0
0.121598916666667, 0, 0, 0
0.121703000000000, 1, 0, 0
0.122015083333333, 0, 0, 0
0.122119083333333, 1, 0, 0
0.122223166666667, 0, 0, 0
0.122327166666667, 1, 0, 0
0.122743333333333, 0, 0, 0
0.122847333333333, 1, 0, 0
0.123055416666667, 0, 0, 0
0.123159416666667, 1, 0, 0
0.123263500000000, 0, 0, 0
0.123471500000000, 1, 0, 0
0.123575583333333, 0, 0, 0
0.123783666666667, 1, 0, 0
0.124095750000000, 0, 0, 0
0.124199750000000, 1, 0, 0
0.124303833333333, 0, 0, 0
0.124615916666667, 1, 0, 0
0.124824000000000, 0, 0, 0
0.124928000000000, 1, 0, 0
0.125136083333333, 0, 0, 0
0.125240166666667, 1, 0, 0
0.125344166666667, 0, 0, 0
0.125656250000000, 1, 0, 0
0.125760333333333, 0, 0, 0
0.125968333333333, 1, 0, 0
0.126176416666667, 0, 0, 0
0.126280500000000, 1, 0, 0
0.126384500000000, 0, 0, 0
0.126488500000000, 1, 0, 0
0.126592583333333, 0, 0, 0
0.126696583333333, 1, 0, 0
0.126904666666667, 0, 0, 0
0.127320833333333, 1, 0, 0
0.127424833333333, 0, 0, 0
0.127632916666667, 1, 0, 0
0.127736916666667, 0, 0, 0
0.127841000000000, 1, 0, 0
0.127945000000000, 0, 0, 0
0.128361166666667, 1, 0, 0
0.128465166666667, 0, 0, 0
0.128881333333333, 1, 0, 0
0.128985333333333, 0, 0, 0
0.129089416666667, 1, 0, 0
0.129297500000000, 0, 0, 0
0.129401500000000, 1, 0, 0
0.129505500000000, 0, 0, 0
0.129609583333333, 1, 0, 0
0.129713583333333, 0, 0, 0
0.129817666666667, 1, 0, 0
0.129921666666667, 0, 0, 0
0.130129750000000, 1, 0, 0
0.130337833333333, 0, 0, 0
0.130441833333333, 1, 0, 0
0.130545833333333, 0, 0, 0
0.130858000000000, 1, 0, 0
0.131066000000000, 0, 0, 0
0.131170083333333, 1, 0, 0
0.131378166666667, 0, 0, 0
0.131482166666667, 1, 0, 0
0.131586250000000, 0, 0, 0
0.131898333333333, 1, 0, 0
0.132106416666667, 0, 0, 0
0.132210416666667, 1, 0, 0
0.132418500000000, 0, 0, 0
0.132522500000000, 1, 0, 0
0.132626583333333, 0, 0, 0
0.132730583333333, 1, 0, 0
0.133146750000000, 0, 0, 0
0.133250750000000, 1, 0, 0
0.133458833333333, 0, 0, 0
0.133562833333333, 1, 0, 0
0.133666916666667, 0, 0, 0
0.134291083333333, 1, 0, 0
0.134395166666667, 0, 0, 0
0.134603166666667, 1, 0, 0
0.134707250000000, 0, 0, 0
0.134811250000000, 1, 0, 0
0.135123416666667, 0, 0, 0
0.135227416666667, 1, 0, 0
0.135539500000000, 0, 0, 0
0.135643583333333, 1, 0, 0
0.135747583333333, 0, 0, 0
0.135851583333333, 1, 0, 0
0.136267750000000, 0, 0, 0
0.136371833333333, 1, 0, 0
0.136579833333333, 0, 0, 0
0.136683916666667, 1, 0, 0
0.136787916666667, 0, 0, 0
0.136996000000000, 1, 0, 0
0.137100000000000, 0, 0, 0
0.137308083333333, 1, 0, 0
0.137620166666667, 0, 0, 0
0.137724250000000, 1, 0, 0
0.137828250000000, 0, 0, 0
0.138140333333333, 1, 0, 0
0.138348416666667, 0, 0, 0
0.138452500000000, 1, 0, 0
0.138660500000000, 0, 0, 0
0.138764583333333, 1, 0, 0
0.138868583333333, 0, 0, 0
0.139180666666667, 1, 0, 0
0.139284750000000, 0, 0, 0
0.139492833333333, 1, 0, 0
0.139700916666667, 0, 0, 0
0.139804916666667, 1, 0, 0
0.139909000000000, 0, 0, 0
0.140013000000000, 1, 0, 0
0.140117000000000, 0, 0, 0
0.140221083333333, 1, 0, 0
0.140429166666667, 0, 0, 0
0.140845250000000, 1, 0, 0
0.140949333333333, 0, 0, 0
0.141157333333333, 1, 0, 0
0.141261416666667, 0, 0, 0
0.141365416666667, 1, 0, 0
0.141469500000000, 0, 0, 0
0.141885583333333, 1, 0, 0
0.141989666666667, 0, 0, 0
